,Zone,Year,Month,Mean Temp (°C),Total Precip (mm)
0,Coastal_Fraser,2013,3,7.413333333333331,214.89999999999998
0,Coastal_Fraser,2013,2,5.076923076923077,102.79999999999998
0,Coastal_Fraser,2013,1,2.1719999999999997,135.7
0,Coastal_Fraser,2012,12,3.399999999999999,161.2
0,Coastal_Fraser,2012,11,6.684615384615385,160.2
0,Coastal_Fraser,2012,10,10.932142857142859,261.8
0,Coastal_Fraser,2012,9,15.896666666666668,6.6
0,Coastal_Fraser,2012,8,18.953333333333337,3.8000000000000003
0,Coastal_Fraser,2012,7,17.586666666666666,52.7
0,Coastal_Fraser,2012,6,14.023333333333335,138.4
0,Coastal_Fraser,2012,5,12.961290322580643,71.30000000000001
0,Coastal_Fraser,2012,4,10.376666666666665,141.0
0,Coastal_Fraser,2012,3,5.7709677419354835,206.20000000000002
0,Coastal_Fraser,2012,2,5.289655172413793,152.80000000000004
0,Coastal_Fraser,2012,1,2.545161290322581,180.89999999999998
0,Coastal_Fraser,2011,12,3.2741935483870956,92.10000000000002
0,Coastal_Fraser,2011,11,4.866666666666665,165.70000000000002
0,Coastal_Fraser,2011,10,10.503225806451614,106.99999999999999
0,Coastal_Fraser,2011,9,17.223333333333333,91.00000000000001
0,Coastal_Fraser,2011,8,18.519354838709678,16.099999999999998
0,Coastal_Fraser,2011,7,17.396774193548385,75.2
0,Coastal_Fraser,2011,6,15.610000000000001,49.099999999999994
0,Coastal_Fraser,2011,5,11.809677419354838,135.2
0,Coastal_Fraser,2011,4,7.706666666666667,164.4
0,Coastal_Fraser,2011,3,7.264516129032257,150.8
0,Coastal_Fraser,2011,2,3.103571428571428,87.7
0,Coastal_Fraser,2011,1,3.7096774193548385,328.19999999999993
0,Coastal_Fraser,2010,12,4.470967741935484,231.69999999999996
0,Coastal_Fraser,2010,11,4.793333333333333,159.6
0,Coastal_Fraser,2010,10,11.851612903225806,108.6
0,Coastal_Fraser,2010,9,16.07,192.29999999999998
0,Coastal_Fraser,2010,8,18.603225806451615,58.9
0,Coastal_Fraser,2010,7,18.31935483870968,1.2000000000000002
0,Coastal_Fraser,2010,6,15.020000000000001,50.6
0,Coastal_Fraser,2010,5,12.029032258064515,149.6
0,Coastal_Fraser,2010,4,9.973333333333333,93.9
0,Coastal_Fraser,2010,3,8.106451612903223,120.2
0,Coastal_Fraser,2010,2,7.707142857142857,129.4
0,Coastal_Fraser,2010,1,7.0032258064516135,199.0
0,Coastal_Fraser,2009,12,1.035483870967742,84.40000000000002
0,Coastal_Fraser,2009,11,7.2733333333333325,295.99999999999994
0,Coastal_Fraser,2009,10,9.964516129032257,205.6
0,Coastal_Fraser,2009,9,16.600000000000005,57.900000000000006
0,Coastal_Fraser,2009,8,18.406451612903222,58.6
0,Coastal_Fraser,2009,7,20.419354838709676,38.5
0,Coastal_Fraser,2009,6,17.453333333333333,14.500000000000002
0,Coastal_Fraser,2009,5,13.051612903225806,121.89999999999999
0,Coastal_Fraser,2009,4,9.626666666666667,90.69999999999999
0,Coastal_Fraser,2009,3,4.780645161290323,126.80000000000001
0,Coastal_Fraser,2009,2,4.103571428571429,69.29999999999998
0,Coastal_Fraser,2009,1,2.138709677419355,223.10000000000002
0,Coastal_Fraser,2008,12,0.18064516129032251,166.40000000000003
0,Coastal_Fraser,2008,11,7.653333333333334,249.69999999999996
0,Coastal_Fraser,2008,10,9.861290322580645,95.2
0,Coastal_Fraser,2008,9,15.099999999999998,22.2
0,Coastal_Fraser,2008,8,18.451612903225808,142.59999999999997
0,Coastal_Fraser,2008,7,17.729032258064517,21.7
0,Coastal_Fraser,2008,6,14.433333333333332,77.1
0,Coastal_Fraser,2008,5,13.4,57.6
0,Coastal_Fraser,2008,4,7.826666666666665,54.60000000000001
0,Coastal_Fraser,2008,3,5.858064516129032,99.5
0,Coastal_Fraser,2008,2,5.506896551724139,77.69999999999999
0,Coastal_Fraser,2008,1,2.1258064516129034,169.3
0,Northwest_Cassiar,2022,12,-17.38,18.5
0,Northwest_Cassiar,2022,11,-9.32,9.6
0,Northwest_Cassiar,2022,10,3.8935483870967738,22.699999999999996
0,Northwest_Cassiar,2022,9,8.403333333333332,21.900000000000002
0,Northwest_Cassiar,2022,8,13.700000000000001,58.39999999999999
0,Northwest_Cassiar,2022,7,14.09032258064516,50.60000000000001
0,Northwest_Cassiar,2022,6,11.979310344827587,39.699999999999996
0,Northwest_Cassiar,2022,5,5.180000000000001,12.2
0,Northwest_Cassiar,2022,4,-1.6699999999999995,13.0
0,Northwest_Cassiar,2022,3,-4.016129032258065,7.3999999999999995
0,Northwest_Cassiar,2022,2,-9.55,43.2
0,Northwest_Cassiar,2022,1,-14.53793103448276,63.50000000000001
0,Northwest_Cassiar,2021,12,-21.619354838709672,36.0
0,Northwest_Cassiar,2021,11,-8.282758620689657,31.1
0,Northwest_Cassiar,2021,10,-0.010714285714285772,2.5
0,Northwest_Cassiar,2021,9,7.010714285714287,34.9
0,Northwest_Cassiar,2021,8,12.177419354838712,87.69999999999999
0,Northwest_Cassiar,2021,7,13.658064516129036,15.899999999999999
0,Northwest_Cassiar,2021,6,14.283333333333333,26.2
0,Northwest_Cassiar,2021,5,5.9870967741935495,33.4
0,Northwest_Cassiar,2021,4,0.18999999999999992,34.00000000000001
0,Northwest_Cassiar,2021,3,-6.967741935483872,46.1
0,Northwest_Cassiar,2021,2,-16.225,42.7
0,Northwest_Cassiar,2021,1,-12.654838709677415,15.399999999999999
0,Northwest_Cassiar,2020,12,-9.958064516129031,13.500000000000002
0,Northwest_Cassiar,2020,11,-9.746666666666668,46.099999999999994
0,Northwest_Cassiar,2020,10,-1.6290322580645165,29.099999999999998
0,Northwest_Cassiar,2020,9,8.092857142857143,17.700000000000003
0,Northwest_Cassiar,2020,8,10.741935483870968,98.7
0,Northwest_Cassiar,2020,7,13.219354838709679,69.7
0,Northwest_Cassiar,2020,6,9.796666666666669,81.00000000000001
0,Northwest_Cassiar,2020,5,8.029032258064516,29.9
0,Northwest_Cassiar,2020,4,-0.5166666666666667,11.2
0,Northwest_Cassiar,2020,3,-8.27741935483871,17.2
0,Northwest_Cassiar,2020,2,-8.665517241379309,23.900000000000002
0,Northwest_Cassiar,2020,1,-18.489655172413794,6.6
0,Northwest_Cassiar,2019,12,-9.899999999999999,15.899999999999999
0,Northwest_Cassiar,2019,11,-6.173333333333333,56.5
0,Northwest_Cassiar,2019,10,0.13870967741935486,43.5
0,Northwest_Cassiar,2019,9,8.266666666666667,48.599999999999994
0,Northwest_Cassiar,2019,8,10.903448275862068,89.19999999999999
0,Northwest_Cassiar,2019,7,14.625806451612902,27.6
0,Northwest_Cassiar,2019,6,12.02,48.5
0,Northwest_Cassiar,2019,5,9.40967741935484,34.599999999999994
0,Northwest_Cassiar,2019,4,1.0933333333333333,14.0
0,Northwest_Cassiar,2019,3,-3.681481481481481,0.2
0,Northwest_Cassiar,2019,2,-17.466666666666665,14.2
0,Northwest_Cassiar,2019,1,-13.33548387096774,23.900000000000002
0,Northwest_Cassiar,2018,12,-11.990322580645161,6.300000000000001
0,Northwest_Cassiar,2018,11,-5.130000000000001,35.400000000000006
0,Northwest_Cassiar,2018,10,1.7032258064516128,31.799999999999997
0,Northwest_Cassiar,2018,9,5.096428571428572,50.4
0,Northwest_Cassiar,2018,8,12.129032258064518,32.1
0,Northwest_Cassiar,2018,7,14.731034482758622,34.7
0,Northwest_Cassiar,2018,6,11.37142857142857,19.000000000000004
0,Northwest_Cassiar,2018,5,8.170967741935485,15.0
0,Northwest_Cassiar,2018,4,0.31,8.1
0,Northwest_Cassiar,2018,3,-6.403225806451613,15.799999999999997
0,Northwest_Cassiar,2018,2,-16.58076923076923,32.2
0,Northwest_Cassiar,2018,1,-15.474193548387095,21.8
0,Northwest_Cassiar,2017,12,-14.387096774193548,6.0
0,Northwest_Cassiar,2017,11,-12.996666666666668,22.099999999999998
0,Northwest_Cassiar,2017,10,0.7806451612903226,25.099999999999998
0,Northwest_Cassiar,2017,9,8.76,63.6
0,Northwest_Cassiar,2017,8,13.026666666666666,40.599999999999994
0,Northwest_Cassiar,2017,7,12.120689655172411,100.4
0,Northwest_Cassiar,2017,6,10.806666666666667,34.00000000000001
0,Northwest_Cassiar,2017,5,7.809677419354838,24.599999999999998
0,Northwest_Cassiar,2017,4,2.546666666666666,11.600000000000001
0,Northwest_Cassiar,2017,3,-9.458064516129031,27.0
0,Northwest_Cassiar,2017,2,-12.407142857142855,3.5
0,Northwest_Cassiar,2017,1,-13.799999999999999,19.099999999999998
0,Northwest_Cassiar,2016,12,-16.36,11.0
0,Northwest_Cassiar,2016,11,-4.440909090909091,2.0999999999999996
0,Northwest_Cassiar,2016,10,-0.35806451612903223,6.7
0,Northwest_Cassiar,2016,9,7.119999999999999,39.099999999999994
0,Northwest_Cassiar,2016,8,12.674193548387096,55.00000000000001
0,Northwest_Cassiar,2016,7,14.548387096774192,50.4
0,Northwest_Cassiar,2016,6,12.599999999999998,15.8
0,Northwest_Cassiar,2016,5,8.477419354838712,29.8
0,Northwest_Cassiar,2016,4,4.153333333333333,21.6
0,Northwest_Cassiar,2016,3,-2.603225806451613,20.099999999999998
0,Northwest_Cassiar,2016,2,-7.296551724137931,25.199999999999992
0,Northwest_Cassiar,2016,1,-12.638709677419355,9.9
0,Northwest_Cassiar,2015,12,-16.213333333333335,5.7
0,Northwest_Cassiar,2015,11,-6.79,18.7
0,Northwest_Cassiar,2015,10,1.9900000000000004,36.4
0,Northwest_Cassiar,2015,9,5.926666666666666,32.8
0,Northwest_Cassiar,2015,8,11.374193548387096,67.5
0,Northwest_Cassiar,2015,7,13.583870967741934,57.900000000000006
0,Northwest_Cassiar,2015,6,12.237931034482756,56.9
0,Northwest_Cassiar,2015,5,10.503448275862068,10.899999999999999
0,Northwest_Cassiar,2015,4,1.8344827586206893,5.1000000000000005
0,Northwest_Cassiar,2015,3,-3.7258064516129035,11.7
0,Northwest_Cassiar,2015,2,-11.289285714285715,9.7
0,Northwest_Cassiar,2015,1,-10.409677419354837,56.3
0,Northwest_Cassiar,2014,12,-13.799999999999999,20.499999999999996
0,Northwest_Cassiar,2014,11,-8.561538461538463,28.500000000000004
0,Northwest_Cassiar,2014,10,2.0064516129032257,28.299999999999997
0,Northwest_Cassiar,2014,9,8.483333333333333,64.9
0,Northwest_Cassiar,2014,8,12.609677419354838,18.4
0,Northwest_Cassiar,2014,7,13.75483870967742,36.4
0,Northwest_Cassiar,2014,6,10.262068965517242,32.9
0,Northwest_Cassiar,2014,5,8.006896551724138,17.9
0,Northwest_Cassiar,2014,4,0.9266666666666665,30.1
0,Northwest_Cassiar,2014,3,-11.003333333333334,14.900000000000002
0,Northwest_Cassiar,2014,2,-18.610714285714288,8.5
0,Northwest_Cassiar,2014,1,-8.52,22.2
0,Northwest_Cassiar,2013,12,-15.564516129032258,86.9
0,Northwest_Cassiar,2013,11,-10.650000000000002,54.2
0,Northwest_Cassiar,2013,10,2.453571428571429,31.900000000000002
0,Northwest_Cassiar,2013,9,9.723333333333331,20.9
0,Northwest_Cassiar,2013,8,14.246666666666664,28.499999999999996
0,Northwest_Cassiar,2013,7,13.426666666666668,80.8
0,Northwest_Cassiar,2013,6,13.196666666666665,49.40000000000001
0,Northwest_Cassiar,2013,5,7.846428571428571,16.1
0,Northwest_Cassiar,2013,4,-1.5586206896551722,45.0
0,Northwest_Cassiar,2013,3,-9.899999999999999,20.0
0,Northwest_Cassiar,2013,2,-6.5249999999999995,15.799999999999999
0,Northwest_Cassiar,2013,1,-11.625806451612902,34.8
0,Northwest_Cassiar,2012,12,-18.032142857142855,41.6
0,Northwest_Cassiar,2012,11,-13.0,34.8
0,Northwest_Cassiar,2012,10,-3.4366666666666665,27.399999999999995
0,Northwest_Cassiar,2012,9,7.626666666666667,33.9
0,Northwest_Cassiar,2012,8,12.341935483870966,52.100000000000016
0,Northwest_Cassiar,2012,7,13.27741935483871,34.5
0,Northwest_Cassiar,2012,6,10.586666666666666,58.99999999999999
0,Northwest_Cassiar,2012,5,5.203333333333333,17.9
0,Northwest_Cassiar,2012,4,2.3233333333333337,3.9000000000000004
0,Northwest_Cassiar,2012,3,-6.3,21.200000000000003
0,Northwest_Cassiar,2012,2,-9.075862068965517,2.4999999999999996
0,Northwest_Cassiar,2012,1,-16.448387096774194,19.2
0,Northwest_Cassiar,2011,12,-10.006666666666666,37.900000000000006
0,Northwest_Cassiar,2011,11,-11.4,31.8
0,Northwest_Cassiar,2011,10,1.093333333333333,21.000000000000004
0,Northwest_Cassiar,2011,9,7.1000000000000005,35.50000000000001
0,Northwest_Cassiar,2011,8,10.05,59.70000000000001
0,Northwest_Cassiar,2011,7,12.538709677419353,47.199999999999996
0,Northwest_Cassiar,2011,6,11.18214285714286,80.5
0,Northwest_Cassiar,2011,5,7.919354838709676,25.199999999999996
0,Northwest_Cassiar,2011,4,-0.3633333333333333,7.9
0,Northwest_Cassiar,2011,3,-10.535483870967742,19.5
0,Northwest_Cassiar,2011,2,-13.15185185185185,13.2
0,Northwest_Cassiar,2011,1,-14.399999999999999,37.30000000000001
0,Northwest_Cassiar,2010,12,-19.9258064516129,36.5
0,Northwest_Cassiar,2010,11,-8.03,26.400000000000002
0,Northwest_Cassiar,2010,10,1.5741935483870961,23.7
0,Northwest_Cassiar,2010,9,7.42,38.7
0,Northwest_Cassiar,2010,8,13.303333333333335,36.1
0,Northwest_Cassiar,2010,7,12.958064516129031,13.199999999999998
0,Northwest_Cassiar,2010,6,10.766666666666664,20.699999999999996
0,Northwest_Cassiar,2010,5,7.793103448275862,9.5
0,Northwest_Cassiar,2010,4,1.9866666666666668,0.0
0,Northwest_Cassiar,2010,3,-2.548275862068966,0.0
0,Northwest_Cassiar,2010,2,-7.328571428571429,6.5
0,Northwest_Cassiar,2010,1,-16.110000000000003,12.2
0,Northwest_Cassiar,2009,12,-18.14838709677419,7.3999999999999995
0,Northwest_Cassiar,2009,11,-8.146666666666667,17.000000000000004
0,Northwest_Cassiar,2009,10,0.2129032258064516,40.4
0,Northwest_Cassiar,2009,9,7.750000000000001,66.2
0,Northwest_Cassiar,2009,8,12.00967741935484,70.0
0,Northwest_Cassiar,2009,7,15.019354838709676,10.0
0,Northwest_Cassiar,2009,6,11.800000000000002,56.0
0,Northwest_Cassiar,2009,5,5.541379310344827,36.5
0,Northwest_Cassiar,2009,4,0.3533333333333333,8.8
0,Northwest_Cassiar,2009,3,-10.712903225806452,12.299999999999999
0,Northwest_Cassiar,2009,2,-14.074999999999998,16.099999999999998
0,Northwest_Cassiar,2009,1,-17.783870967741937,70.5
0,Northwest_Cassiar,2008,12,-21.55333333333333,32.2
0,Northwest_Cassiar,2008,11,-7.4,40.199999999999996
0,Northwest_Cassiar,2008,10,2.2333333333333334,20.900000000000002
0,Northwest_Cassiar,2008,9,7.333333333333333,0.0
0,Northwest_Cassiar,2008,8,11.48333333333333,50.0
0,Northwest_Cassiar,2008,7,11.499999999999998,71.60000000000001
0,Northwest_Cassiar,2008,6,9.149999999999999,34.599999999999994
0,Northwest_Cassiar,2008,5,7.283333333333333,11.5
0,Northwest_Cassiar,2008,4,-0.906896551724138,30.900000000000002
0,Northwest_Cassiar,2008,3,-5.28,6.0
0,Northwest_Cassiar,2008,2,-14.003448275862068,36.1
0,Northwest_Cassiar,2008,1,-17.341935483870973,30.300000000000004
0,Northwest_Skeena,2022,12,-4.3,0.0
0,Northwest_Skeena,2022,11,0.3874999999999999,121.19999999999999
0,Northwest_Skeena,2022,10,10.345454545454546,154.4
0,Northwest_Skeena,2022,9,14.43846153846154,17.400000000000002
0,Northwest_Skeena,2022,8,19.65,4.1
0,Northwest_Skeena,2022,7,20.625,6.8
0,Northwest_Skeena,2022,6,16.9,24.0
0,Northwest_Skeena,2022,5,9.873684210526317,15.8
0,Northwest_Skeena,2022,4,6.485714285714286,68.8
0,Northwest_Skeena,2022,3,4.559259259259259,103.0
0,Northwest_Skeena,2022,2,1.0636363636363635,116.0
0,Northwest_Skeena,2022,1,-2.5285714285714285,73.0
0,Northwest_Skeena,2021,12,-9.059999999999999,4.6
0,Northwest_Skeena,2021,11,3.905263157894736,102.20000000000002
0,Northwest_Skeena,2021,10,7.415789473684211,83.2
0,Northwest_Skeena,2021,9,12.364285714285716,163.1
0,Northwest_Skeena,2021,8,18.504761904761903,24.7
0,Northwest_Skeena,2021,7,18.844,40.7
0,Northwest_Skeena,2021,6,16.676923076923078,40.800000000000004
0,Northwest_Skeena,2021,5,11.334615384615386,44.300000000000004
0,Northwest_Skeena,2021,4,7.483333333333335,46.7
0,Northwest_Skeena,2021,3,3.087096774193548,169.39999999999998
0,Northwest_Skeena,2021,2,-1.6535714285714285,142.8
0,Northwest_Skeena,2021,1,0.5580645161290324,198.6
0,Northwest_Skeena,2020,12,2.2516129032258063,193.4
0,Northwest_Skeena,2020,11,2.3966666666666665,215.4
0,Northwest_Skeena,2020,10,7.106451612903228,121.6
0,Northwest_Skeena,2020,9,14.344827586206899,100.99999999999999
0,Northwest_Skeena,2020,8,15.22,160.29999999999995
0,Northwest_Skeena,2020,7,16.517241379310345,50.6
0,Northwest_Skeena,2020,6,13.784615384615385,24.400000000000002
0,Northwest_Skeena,2020,5,13.013333333333334,30.6
0,Northwest_Skeena,2020,4,7.3100000000000005,32.99999999999999
0,Northwest_Skeena,2020,3,3.2129032258064516,55.199999999999996
0,Northwest_Skeena,2020,2,1.3444444444444443,53.6
0,Northwest_Skeena,2020,1,-3.7451612903225815,270.8
0,Northwest_Skeena,2019,12,-0.38709677419354827,117.2
0,Northwest_Skeena,2019,11,4.283333333333334,175.3
0,Northwest_Skeena,2019,10,6.760000000000001,121.8
0,Northwest_Skeena,2019,9,13.517857142857142,58.400000000000006
0,Northwest_Skeena,2019,8,17.886206896551727,39.0
0,Northwest_Skeena,2019,7,18.38666666666667,80.20000000000002
0,Northwest_Skeena,2019,6,15.843333333333334,42.39999999999999
0,Northwest_Skeena,2019,5,14.68709677419355,25.8
0,Northwest_Skeena,2019,4,7.500000000000002,58.599999999999994
0,Northwest_Skeena,2019,3,3.632258064516128,19.4
0,Northwest_Skeena,2019,2,-5.070370370370371,11.2
0,Northwest_Skeena,2019,1,1.035483870967742,143.00000000000003
0,Northwest_Skeena,2018,12,0.35483870967741943,140.3
0,Northwest_Skeena,2018,11,4.743333333333334,144.70000000000002
0,Northwest_Skeena,2018,10,7.483333333333334,97.39999999999999
0,Northwest_Skeena,2018,9,12.73703703703704,31.6
0,Northwest_Skeena,2018,8,19.569230769230767,6.200000000000001
0,Northwest_Skeena,2018,7,19.945161290322577,12.0
0,Northwest_Skeena,2018,6,15.040000000000001,30.2
0,Northwest_Skeena,2018,5,13.219354838709679,33.20000000000001
0,Northwest_Skeena,2018,4,6.834482758620691,33.2
0,Northwest_Skeena,2018,3,2.3129032258064512,38.0
0,Northwest_Skeena,2018,2,-3.8740740740740742,106.19999999999999
0,Northwest_Skeena,2018,1,-0.8516129032258065,131.2
0,Northwest_Skeena,2017,12,-1.7758620689655173,28.4
0,Northwest_Skeena,2017,11,0.5833333333333334,193.8
0,Northwest_Skeena,2017,10,6.5200000000000005,261.3999999999999
0,Northwest_Skeena,2017,9,14.173333333333336,90.60000000000002
0,Northwest_Skeena,2017,8,18.030000000000005,61.000000000000014
0,Northwest_Skeena,2017,7,16.200000000000003,39.199999999999996
0,Northwest_Skeena,2017,6,14.316666666666666,62.4
0,Northwest_Skeena,2017,5,11.84,99.10000000000001
0,Northwest_Skeena,2017,4,8.613333333333335,31.300000000000004
0,Northwest_Skeena,2017,3,1.7516129032258063,97.10000000000002
0,Northwest_Skeena,2017,2,-1.6071428571428565,60.8
0,Northwest_Skeena,2017,1,-2.4645161290322584,142.9
0,Northwest_Skeena,2016,12,-3.9,99.4
0,Northwest_Skeena,2016,11,4.1033333333333335,355.0
0,Northwest_Skeena,2016,10,8.035483870967743,41.2
0,Northwest_Skeena,2016,9,13.59,94.60000000000001
0,Northwest_Skeena,2016,8,19.039999999999996,46.4
0,Northwest_Skeena,2016,7,18.187096774193545,28.0
0,Northwest_Skeena,2016,6,15.924137931034485,53.39999999999999
0,Northwest_Skeena,2016,5,13.366666666666669,25.6
0,Northwest_Skeena,2016,4,9.723333333333334,65.2
0,Northwest_Skeena,2016,3,5.964000000000001,60.400000000000006
0,Northwest_Skeena,2016,2,3.7551724137931033,125.9
0,Northwest_Skeena,2016,1,-0.7451612903225806,80.19999999999999
0,Northwest_Skeena,2015,12,-1.7161290322580647,104.1
0,Northwest_Skeena,2015,11,1.4533333333333336,100.0
0,Northwest_Skeena,2015,10,9.200000000000003,200.70000000000002
0,Northwest_Skeena,2015,9,11.586666666666668,123.0
0,Northwest_Skeena,2015,8,16.393548387096775,116.9
0,Northwest_Skeena,2015,7,18.635483870967736,37.5
0,Northwest_Skeena,2015,6,17.223333333333333,17.299999999999997
0,Northwest_Skeena,2015,5,14.990000000000002,12.8
0,Northwest_Skeena,2015,4,7.420000000000002,98.99999999999999
0,Northwest_Skeena,2015,3,5.564516129032259,137.29999999999998
0,Northwest_Skeena,2015,2,1.3964285714285711,77.1
0,Northwest_Skeena,2015,1,1.3931034482758617,128.3
0,Northwest_Skeena,2014,12,0.18064516129032251,157.1
0,Northwest_Skeena,2014,11,1.2300000000000002,133.39999999999998
0,Northwest_Skeena,2014,10,8.512903225806452,282.5
0,Northwest_Skeena,2014,9,14.768965517241382,49.599999999999994
0,Northwest_Skeena,2014,8,18.617241379310343,24.3
0,Northwest_Skeena,2014,7,18.219354838709677,20.599999999999998
0,Northwest_Skeena,2014,6,14.850000000000001,33.2
0,Northwest_Skeena,2014,5,13.050000000000002,53.7
0,Northwest_Skeena,2014,4,6.992592592592594,82.7
0,Northwest_Skeena,2014,3,1.5419354838709676,109.80000000000001
0,Northwest_Skeena,2014,2,-2.4499999999999997,39.0
0,Northwest_Skeena,2014,1,1.5225806451612902,84.60000000000001
0,Northwest_Skeena,2013,12,-0.8548387096774195,164.00000000000003
0,Northwest_Skeena,2013,11,1.8931034482758617,113.9
0,Northwest_Skeena,2013,10,8.3375,30.400000000000002
0,Northwest_Skeena,2013,9,14.903333333333332,71.60000000000001
0,Northwest_Skeena,2013,8,18.390322580645158,69.60000000000001
0,Northwest_Skeena,2013,7,18.377419354838707,33.300000000000004
0,Northwest_Skeena,2013,6,16.113333333333333,44.2
0,Northwest_Skeena,2013,5,12.867741935483872,43.800000000000004
0,Northwest_Skeena,2013,4,7.113793103448276,57.599999999999994
0,Northwest_Skeena,2013,3,3.790322580645161,20.400000000000002
0,Northwest_Skeena,2013,2,2.7607142857142857,73.1
0,Northwest_Skeena,2013,1,-0.03548387096774181,58.199999999999996
0,Northwest_Skeena,2012,12,-1.9129032258064513,78.0
0,Northwest_Skeena,2012,11,2.2299999999999995,99.39999999999999
0,Northwest_Skeena,2012,10,6.319354838709678,111.5
0,Northwest_Skeena,2012,9,13.260000000000002,87.6
0,Northwest_Skeena,2012,8,17.283870967741933,60.199999999999996
0,Northwest_Skeena,2012,7,17.222580645161294,18.799999999999997
0,Northwest_Skeena,2012,6,12.7,71.1
0,Northwest_Skeena,2012,5,9.758064516129034,49.800000000000004
0,Northwest_Skeena,2012,4,7.342857142857143,45.800000000000004
0,Northwest_Skeena,2012,3,3.064516129032258,42.5
0,Northwest_Skeena,2012,2,1.5862068965517242,56.199999999999996
0,Northwest_Skeena,2012,1,-2.874193548387097,254.5
0,Northwest_Skeena,2011,12,0.009677419354838703,177.29999999999998
0,Northwest_Skeena,2011,11,0.8466666666666666,235.5
0,Northwest_Skeena,2011,10,7.44137931034483,126.6
0,Northwest_Skeena,2011,9,13.036666666666667,198.7
0,Northwest_Skeena,2011,8,15.100000000000001,67.39999999999999
0,Northwest_Skeena,2011,7,14.903225806451614,62.8
0,Northwest_Skeena,2011,6,14.160000000000002,45.5
0,Northwest_Skeena,2011,5,10.993548387096775,60.599999999999994
0,Northwest_Skeena,2011,4,5.676666666666668,20.2
0,Northwest_Skeena,2011,3,2.5225806451612898,73.2
0,Northwest_Skeena,2011,2,-2.817857142857143,99.0
0,Northwest_Skeena,2011,1,-2.351612903225806,167.2
0,Northwest_Skeena,2010,12,-1.3419354838709676,77.6
0,Northwest_Skeena,2010,11,1.12,157.4
0,Northwest_Skeena,2010,10,8.251612903225809,256.79999999999995
0,Northwest_Skeena,2010,9,12.883333333333333,146.4
0,Northwest_Skeena,2010,8,17.841935483870966,29.0
0,Northwest_Skeena,2010,7,17.851612903225806,18.6
0,Northwest_Skeena,2010,6,14.270000000000001,80.00000000000001
0,Northwest_Skeena,2010,5,11.803225806451614,33.6
0,Northwest_Skeena,2010,4,7.626666666666667,34.7
0,Northwest_Skeena,2010,3,4.738709677419356,143.90000000000003
0,Northwest_Skeena,2010,2,3.5678571428571426,43.800000000000004
0,Northwest_Skeena,2010,1,0.2967741935483871,158.79999999999998
0,Northwest_Skeena,2009,12,-5.203225806451614,55.599999999999994
0,Northwest_Skeena,2009,11,2.2899999999999996,140.0
0,Northwest_Skeena,2009,10,6.883870967741936,141.2
0,Northwest_Skeena,2009,9,13.036666666666667,95.9
0,Northwest_Skeena,2009,8,17.535483870967738,39.0
0,Northwest_Skeena,2009,7,20.21290322580645,23.799999999999997
0,Northwest_Skeena,2009,6,15.673333333333334,29.4
0,Northwest_Skeena,2009,5,10.280645161290325,83.70000000000002
0,Northwest_Skeena,2009,4,6.286666666666667,55.300000000000004
0,Northwest_Skeena,2009,3,1.3967741935483868,50.4
0,Northwest_Skeena,2009,2,-0.8392857142857143,51.4
0,Northwest_Skeena,2009,1,-2.506896551724138,183.60000000000002
0,Northwest_Skeena,2008,12,-5.854838709677421,103.0
0,Northwest_Skeena,2008,11,3.8678571428571424,149.4
0,Northwest_Skeena,2008,10,6.877419354838711,151.19999999999993
0,Northwest_Skeena,2008,9,13.01,62.400000000000006
0,Northwest_Skeena,2008,8,16.638709677419357,94.00000000000001
0,Northwest_Skeena,2008,7,15.161290322580648,67.9
0,Northwest_Skeena,2008,6,12.93,44.300000000000004
0,Northwest_Skeena,2008,5,11.590000000000002,59.2
0,Northwest_Skeena,2008,4,5.346666666666668,43.8
0,Northwest_Skeena,2008,3,3.316129032258064,51.8
0,Northwest_Skeena,2008,2,-0.6107142857142857,135.1
0,Northwest_Skeena,2008,1,-2.5903225806451613,102.1
0,Northwest_Bulkley,2022,12,-12.896774193548389,29.0
0,Northwest_Bulkley,2022,11,-5.7299999999999995,38.9
0,Northwest_Bulkley,2022,10,6.653333333333334,48.89999999999999
0,Northwest_Bulkley,2022,9,11.155172413793103,9.0
0,Northwest_Bulkley,2022,8,17.054838709677416,35.3
0,Northwest_Bulkley,2022,7,16.342307692307692,17.4
0,Northwest_Bulkley,2022,6,13.950000000000001,49.1
0,Northwest_Bulkley,2022,5,8.051612903225807,44.60000000000001
0,Northwest_Bulkley,2022,4,2.3866666666666663,27.700000000000003
0,Northwest_Bulkley,2022,3,2.270967741935484,8.4
0,Northwest_Bulkley,2022,2,-2.685714285714286,43.4
0,Northwest_Bulkley,2022,1,-6.75483870967742,47.400000000000006
0,Northwest_Bulkley,2021,12,-14.453333333333331,6.2
0,Northwest_Bulkley,2021,11,-0.010344827586206829,75.60000000000001
0,Northwest_Bulkley,2021,10,3.403225806451613,20.900000000000002
0,Northwest_Bulkley,2021,9,10.523333333333333,91.40000000000002
0,Northwest_Bulkley,2021,8,15.506451612903227,31.300000000000004
0,Northwest_Bulkley,2021,7,16.95806451612903,38.400000000000006
0,Northwest_Bulkley,2021,6,15.013793103448277,24.1
0,Northwest_Bulkley,2021,5,9.04516129032258,22.0
0,Northwest_Bulkley,2021,4,5.446666666666666,5.4
0,Northwest_Bulkley,2021,3,0.896774193548387,27.2
