,Zone,Year,Month,Mean Temp (°C),Total Precip (mm)
0,Northwest_Cassiar,2010,11,-8.03,26.400000000000002
0,Northwest_Cassiar,2010,10,1.5741935483870961,23.7
0,Northwest_Cassiar,2010,9,7.42,38.7
0,Northwest_Cassiar,2010,8,13.303333333333335,36.1
0,Northwest_Cassiar,2010,7,12.958064516129031,13.199999999999998
0,Northwest_Cassiar,2010,6,10.766666666666664,20.699999999999996
0,Northwest_Cassiar,2010,5,7.793103448275862,9.5
0,Northwest_Cassiar,2010,4,1.9866666666666668,0.0
0,Northwest_Cassiar,2010,3,-2.548275862068966,0.0
0,Northwest_Cassiar,2010,2,-7.328571428571429,6.5
0,Northwest_Cassiar,2010,1,-16.110000000000003,12.2
0,Northwest_Cassiar,2009,12,-18.14838709677419,7.3999999999999995
0,Northwest_Cassiar,2009,11,-8.146666666666667,17.000000000000004
0,Northwest_Cassiar,2009,10,0.2129032258064516,40.4
0,Northwest_Cassiar,2009,9,7.750000000000001,66.2
0,Northwest_Cassiar,2009,8,12.00967741935484,70.0
0,Northwest_Cassiar,2009,7,15.019354838709676,10.0
0,Northwest_Cassiar,2009,6,11.800000000000002,56.0
0,Northwest_Cassiar,2009,5,5.541379310344827,36.5
0,Northwest_Cassiar,2009,4,0.3533333333333333,8.8
0,Northwest_Cassiar,2009,3,-10.712903225806452,12.299999999999999
0,Northwest_Cassiar,2009,2,-14.074999999999998,16.099999999999998
0,Northwest_Cassiar,2009,1,-17.783870967741937,70.5
0,Northwest_Cassiar,2008,12,-21.55333333333333,32.2
0,Northwest_Cassiar,2008,11,-7.4,40.199999999999996
0,Northwest_Cassiar,2008,10,2.2333333333333334,20.900000000000002
0,Northwest_Cassiar,2008,9,7.333333333333333,0.0
0,Northwest_Cassiar,2008,8,11.48333333333333,50.0
0,Northwest_Cassiar,2008,7,11.499999999999998,71.60000000000001
0,Northwest_Cassiar,2008,6,9.149999999999999,34.599999999999994
0,Northwest_Cassiar,2008,5,7.283333333333333,11.5
0,Northwest_Cassiar,2008,4,-0.906896551724138,30.900000000000002
0,Northwest_Cassiar,2008,3,-5.28,6.0
0,Northwest_Cassiar,2008,2,-14.003448275862068,36.1
0,Northwest_Cassiar,2008,1,-17.341935483870973,30.300000000000004
0,Northwest_Skeena,2023,12,,0.0
0,Northwest_Skeena,2023,11,,0.0
0,Northwest_Skeena,2023,10,,0.0
0,Northwest_Skeena,2023,9,,0.0
0,Northwest_Skeena,2023,8,19.833333333333332,0.0
0,Northwest_Skeena,2023,7,20.380000000000003,0.0
0,Northwest_Skeena,2023,6,16.510344827586206,59.199999999999996
0,Northwest_Skeena,2023,5,15.958823529411765,0.8
0,Northwest_Skeena,2023,4,6.291304347826087,36.6
0,Northwest_Skeena,2023,3,2.0,2.0
0,Northwest_Skeena,2023,2,1.042857142857143,78.00000000000001
0,Northwest_Skeena,2023,1,2.190909090909091,77.2
0,Northwest_Skeena,2022,12,-4.3,0.0
0,Northwest_Skeena,2022,11,0.3874999999999999,121.19999999999999
0,Northwest_Skeena,2022,10,10.345454545454546,154.4
0,Northwest_Skeena,2022,9,14.43846153846154,17.400000000000002
0,Northwest_Skeena,2022,8,19.65,4.1
0,Northwest_Skeena,2022,7,20.625,6.8
0,Northwest_Skeena,2022,6,16.9,24.0
0,Northwest_Skeena,2022,5,9.873684210526317,15.8
0,Northwest_Skeena,2022,4,6.485714285714286,68.8
0,Northwest_Skeena,2022,3,4.559259259259259,103.0
0,Northwest_Skeena,2022,2,1.0636363636363635,116.0
0,Northwest_Skeena,2022,1,-2.5285714285714285,73.0
0,Northwest_Skeena,2021,12,-9.059999999999999,4.6
0,Northwest_Skeena,2021,11,3.905263157894736,102.20000000000002
0,Northwest_Skeena,2021,10,7.415789473684211,83.2
0,Northwest_Skeena,2021,9,12.364285714285716,163.1
0,Northwest_Skeena,2021,8,18.504761904761903,24.7
0,Northwest_Skeena,2021,7,18.844,40.7
0,Northwest_Skeena,2021,6,16.676923076923078,40.800000000000004
0,Northwest_Skeena,2021,5,11.334615384615386,44.300000000000004
0,Northwest_Skeena,2021,4,7.483333333333335,46.7
0,Northwest_Skeena,2021,3,3.087096774193548,169.39999999999998
0,Northwest_Skeena,2021,2,-1.6535714285714285,142.8
0,Northwest_Skeena,2021,1,0.5580645161290324,198.6
0,Northwest_Skeena,2020,12,2.2516129032258063,193.4
0,Northwest_Skeena,2020,11,2.3966666666666665,215.4
0,Northwest_Skeena,2020,10,7.106451612903228,121.6
0,Northwest_Skeena,2020,9,14.344827586206899,100.99999999999999
0,Northwest_Skeena,2020,8,15.22,160.29999999999995
0,Northwest_Skeena,2020,7,16.517241379310345,50.6
0,Northwest_Skeena,2020,6,13.784615384615385,24.400000000000002
0,Northwest_Skeena,2020,5,13.013333333333334,30.6
0,Northwest_Skeena,2020,4,7.3100000000000005,32.99999999999999
0,Northwest_Skeena,2020,3,3.2129032258064516,55.199999999999996
0,Northwest_Skeena,2020,2,1.3444444444444443,53.6
0,Northwest_Skeena,2020,1,-3.7451612903225815,270.8
0,Northwest_Skeena,2019,12,-0.38709677419354827,117.2
0,Northwest_Skeena,2019,11,4.283333333333334,175.3
0,Northwest_Skeena,2019,10,6.760000000000001,121.8
0,Northwest_Skeena,2019,9,13.517857142857142,58.400000000000006
0,Northwest_Skeena,2019,8,17.886206896551727,39.0
0,Northwest_Skeena,2019,7,18.38666666666667,80.20000000000002
0,Northwest_Skeena,2019,6,15.843333333333334,42.39999999999999
0,Northwest_Skeena,2019,5,14.68709677419355,25.8
0,Northwest_Skeena,2019,4,7.500000000000002,58.599999999999994
0,Northwest_Skeena,2019,3,3.632258064516128,19.4
0,Northwest_Skeena,2019,2,-5.070370370370371,11.2
0,Northwest_Skeena,2019,1,1.035483870967742,143.00000000000003
0,Northwest_Skeena,2018,12,0.35483870967741943,140.3
0,Northwest_Skeena,2018,11,4.743333333333334,144.70000000000002
0,Northwest_Skeena,2018,10,7.483333333333334,97.39999999999999
0,Northwest_Skeena,2018,9,12.73703703703704,31.6
0,Northwest_Skeena,2018,8,19.569230769230767,6.200000000000001
0,Northwest_Skeena,2018,7,19.945161290322577,12.0
0,Northwest_Skeena,2018,6,15.040000000000001,30.2
0,Northwest_Skeena,2018,5,13.219354838709679,33.20000000000001
0,Northwest_Skeena,2018,4,6.834482758620691,33.2
0,Northwest_Skeena,2018,3,2.3129032258064512,38.0
0,Northwest_Skeena,2018,2,-3.8740740740740742,106.19999999999999
0,Northwest_Skeena,2018,1,-0.8516129032258065,131.2
0,Northwest_Skeena,2017,12,-1.7758620689655173,28.4
0,Northwest_Skeena,2017,11,0.5833333333333334,193.8
0,Northwest_Skeena,2017,10,6.5200000000000005,261.3999999999999
0,Northwest_Skeena,2017,9,14.173333333333336,90.60000000000002
0,Northwest_Skeena,2017,8,18.030000000000005,61.000000000000014
0,Northwest_Skeena,2017,7,16.200000000000003,39.199999999999996
0,Northwest_Skeena,2017,6,14.316666666666666,62.4
0,Northwest_Skeena,2017,5,11.84,99.10000000000001
0,Northwest_Skeena,2017,4,8.613333333333335,31.300000000000004
0,Northwest_Skeena,2017,3,1.7516129032258063,97.10000000000002
0,Northwest_Skeena,2017,2,-1.6071428571428565,60.8
0,Northwest_Skeena,2017,1,-2.4645161290322584,142.9
0,Northwest_Skeena,2016,12,-3.9,99.4
0,Northwest_Skeena,2016,11,4.1033333333333335,355.0
0,Northwest_Skeena,2016,10,8.035483870967743,41.2
0,Northwest_Skeena,2016,9,13.59,94.60000000000001
0,Northwest_Skeena,2016,8,19.039999999999996,46.4
0,Northwest_Skeena,2016,7,18.187096774193545,28.0
0,Northwest_Skeena,2016,6,15.924137931034485,53.39999999999999
0,Northwest_Skeena,2016,5,13.366666666666669,25.6
0,Northwest_Skeena,2016,4,9.723333333333334,65.2
0,Northwest_Skeena,2016,3,5.964000000000001,60.400000000000006
0,Northwest_Skeena,2016,2,3.7551724137931033,125.9
0,Northwest_Skeena,2016,1,-0.7451612903225806,80.19999999999999
0,Northwest_Skeena,2015,12,-1.7161290322580647,104.1
0,Northwest_Skeena,2015,11,1.4533333333333336,100.0
0,Northwest_Skeena,2015,10,9.200000000000003,200.70000000000002
0,Northwest_Skeena,2015,9,11.586666666666668,123.0
0,Northwest_Skeena,2015,8,16.393548387096775,116.9
0,Northwest_Skeena,2015,7,18.635483870967736,37.5
0,Northwest_Skeena,2015,6,17.223333333333333,17.299999999999997
0,Northwest_Skeena,2015,5,14.990000000000002,12.8
0,Northwest_Skeena,2015,4,7.420000000000002,98.99999999999999
0,Northwest_Skeena,2015,3,5.564516129032259,137.29999999999998
0,Northwest_Skeena,2015,2,1.3964285714285711,77.1
0,Northwest_Skeena,2015,1,1.3931034482758617,128.3
0,Northwest_Skeena,2014,12,0.18064516129032251,157.1
0,Northwest_Skeena,2014,11,1.2300000000000002,133.39999999999998
0,Northwest_Skeena,2014,10,8.512903225806452,282.5
0,Northwest_Skeena,2014,9,14.768965517241382,49.599999999999994
0,Northwest_Skeena,2014,8,18.617241379310343,24.3
0,Northwest_Skeena,2014,7,18.219354838709677,20.599999999999998
0,Northwest_Skeena,2014,6,14.850000000000001,33.2
0,Northwest_Skeena,2014,5,13.050000000000002,53.7
0,Northwest_Skeena,2014,4,6.992592592592594,82.7
0,Northwest_Skeena,2014,3,1.5419354838709676,109.80000000000001
0,Northwest_Skeena,2014,2,-2.4499999999999997,39.0
0,Northwest_Skeena,2014,1,1.5225806451612902,84.60000000000001
0,Northwest_Skeena,2013,12,-0.8548387096774195,164.00000000000003
0,Northwest_Skeena,2013,11,1.8931034482758617,113.9
0,Northwest_Skeena,2013,10,8.3375,30.400000000000002
0,Northwest_Skeena,2013,9,14.903333333333332,71.60000000000001
0,Northwest_Skeena,2013,8,18.390322580645158,69.60000000000001
0,Northwest_Skeena,2013,7,18.377419354838707,33.300000000000004
0,Northwest_Skeena,2013,6,16.113333333333333,44.2
0,Northwest_Skeena,2013,5,12.867741935483872,43.800000000000004
0,Northwest_Skeena,2013,4,7.113793103448276,57.599999999999994
0,Northwest_Skeena,2013,3,3.790322580645161,20.400000000000002
0,Northwest_Skeena,2013,2,2.7607142857142857,73.1
0,Northwest_Skeena,2013,1,-0.03548387096774181,58.199999999999996
0,Northwest_Skeena,2012,12,-1.9129032258064513,78.0
0,Northwest_Skeena,2012,11,2.2299999999999995,99.39999999999999
0,Northwest_Skeena,2012,10,6.319354838709678,111.5
0,Northwest_Skeena,2012,9,13.260000000000002,87.6
0,Northwest_Skeena,2012,8,17.283870967741933,60.199999999999996
0,Northwest_Skeena,2012,7,17.222580645161294,18.799999999999997
0,Northwest_Skeena,2012,6,12.7,71.1
0,Northwest_Skeena,2012,5,9.758064516129034,49.800000000000004
0,Northwest_Skeena,2012,4,7.342857142857143,45.800000000000004
0,Northwest_Skeena,2012,3,3.064516129032258,42.5
0,Northwest_Skeena,2012,2,1.5862068965517242,56.199999999999996
0,Northwest_Skeena,2012,1,-2.874193548387097,254.5
0,Northwest_Skeena,2011,12,0.009677419354838703,177.29999999999998
0,Northwest_Skeena,2011,11,0.8466666666666666,235.5
0,Northwest_Skeena,2011,10,7.44137931034483,126.6
0,Northwest_Skeena,2011,9,13.036666666666667,198.7
0,Northwest_Skeena,2011,8,15.100000000000001,67.39999999999999
0,Northwest_Skeena,2011,7,14.903225806451614,62.8
0,Northwest_Skeena,2011,6,14.160000000000002,45.5
0,Northwest_Skeena,2011,5,10.993548387096775,60.599999999999994
0,Northwest_Skeena,2011,4,5.676666666666668,20.2
0,Northwest_Skeena,2011,3,2.5225806451612898,73.2
0,Northwest_Skeena,2011,2,-2.817857142857143,99.0
0,Northwest_Skeena,2011,1,-2.351612903225806,167.2
0,Northwest_Skeena,2010,12,-1.3419354838709676,77.6
0,Northwest_Skeena,2010,11,1.12,157.4
0,Northwest_Skeena,2010,10,8.251612903225809,256.79999999999995
0,Northwest_Skeena,2010,9,12.883333333333333,146.4
0,Northwest_Skeena,2010,8,17.841935483870966,29.0
0,Northwest_Skeena,2010,7,17.851612903225806,18.6
0,Northwest_Skeena,2010,6,14.270000000000001,80.00000000000001
0,Northwest_Skeena,2010,5,11.803225806451614,33.6
0,Northwest_Skeena,2010,4,7.626666666666667,34.7
0,Northwest_Skeena,2010,3,4.738709677419356,143.90000000000003
0,Northwest_Skeena,2010,2,3.5678571428571426,43.800000000000004
0,Northwest_Skeena,2010,1,0.2967741935483871,158.79999999999998
0,Northwest_Skeena,2009,12,-5.203225806451614,55.599999999999994
0,Northwest_Skeena,2009,11,2.2899999999999996,140.0
0,Northwest_Skeena,2009,10,6.883870967741936,141.2
0,Northwest_Skeena,2009,9,13.036666666666667,95.9
0,Northwest_Skeena,2009,8,17.535483870967738,39.0
0,Northwest_Skeena,2009,7,20.21290322580645,23.799999999999997
0,Northwest_Skeena,2009,6,15.673333333333334,29.4
0,Northwest_Skeena,2009,5,10.280645161290325,83.70000000000002
0,Northwest_Skeena,2009,4,6.286666666666667,55.300000000000004
0,Northwest_Skeena,2009,3,1.3967741935483868,50.4
0,Northwest_Skeena,2009,2,-0.8392857142857143,51.4
0,Northwest_Skeena,2009,1,-2.506896551724138,183.60000000000002
0,Northwest_Skeena,2008,12,-5.854838709677421,103.0
0,Northwest_Skeena,2008,11,3.8678571428571424,149.4
0,Northwest_Skeena,2008,10,6.877419354838711,151.19999999999993
0,Northwest_Skeena,2008,9,13.01,62.400000000000006
0,Northwest_Skeena,2008,8,16.638709677419357,94.00000000000001
0,Northwest_Skeena,2008,7,15.161290322580648,67.9
0,Northwest_Skeena,2008,6,12.93,44.300000000000004
0,Northwest_Skeena,2008,5,11.590000000000002,59.2
0,Northwest_Skeena,2008,4,5.346666666666668,43.8
0,Northwest_Skeena,2008,3,3.316129032258064,51.8
0,Northwest_Skeena,2008,2,-0.6107142857142857,135.1
0,Northwest_Skeena,2008,1,-2.5903225806451613,102.1
0,Northwest_Bulkley,2023,12,,0.0
0,Northwest_Bulkley,2023,11,,0.0
0,Northwest_Bulkley,2023,10,,0.0
0,Northwest_Bulkley,2023,9,,0.0
0,Northwest_Bulkley,2023,8,16.87142857142857,2.7
0,Northwest_Bulkley,2023,7,16.733333333333334,34.70000000000001
0,Northwest_Bulkley,2023,6,14.703333333333331,14.5
0,Northwest_Bulkley,2023,5,12.9,9.3
0,Northwest_Bulkley,2023,4,4.569999999999999,28.0
0,Northwest_Bulkley,2023,3,-2.3580645161290326,18.7
0,Northwest_Bulkley,2023,2,-4.957142857142857,29.899999999999995
0,Northwest_Bulkley,2023,1,-3.193548387096774,20.499999999999996
0,Northwest_Bulkley,2022,12,-12.896774193548389,29.0
0,Northwest_Bulkley,2022,11,-5.7299999999999995,38.9
0,Northwest_Bulkley,2022,10,6.653333333333334,48.89999999999999
0,Northwest_Bulkley,2022,9,11.155172413793103,9.0
0,Northwest_Bulkley,2022,8,17.054838709677416,35.3
0,Northwest_Bulkley,2022,7,16.342307692307692,17.4
0,Northwest_Bulkley,2022,6,13.950000000000001,49.1
0,Northwest_Bulkley,2022,5,8.051612903225807,44.60000000000001
0,Northwest_Bulkley,2022,4,2.3866666666666663,27.700000000000003
0,Northwest_Bulkley,2022,3,2.270967741935484,8.4
0,Northwest_Bulkley,2022,2,-2.685714285714286,43.4
0,Northwest_Bulkley,2022,1,-6.75483870967742,47.400000000000006
0,Northwest_Bulkley,2021,12,-14.453333333333331,6.2
0,Northwest_Bulkley,2021,11,-0.010344827586206829,75.60000000000001
0,Northwest_Bulkley,2021,10,3.403225806451613,20.900000000000002
0,Northwest_Bulkley,2021,9,10.523333333333333,91.40000000000002
0,Northwest_Bulkley,2021,8,15.506451612903227,31.300000000000004
0,Northwest_Bulkley,2021,7,16.95806451612903,38.400000000000006
0,Northwest_Bulkley,2021,6,15.013793103448277,24.1
0,Northwest_Bulkley,2021,5,9.04516129032258,22.0
0,Northwest_Bulkley,2021,4,5.446666666666666,5.4
0,Northwest_Bulkley,2021,3,0.896774193548387,27.2
0,Northwest_Bulkley,2021,2,-8.007142857142858,20.500000000000004
0,Northwest_Bulkley,2021,1,-4.26,1.4000000000000001
0,Northwest_Bulkley,2020,12,-2.191666666666667,0.2
0,Northwest_Bulkley,2020,11,-1.7733333333333332,0.6000000000000001
0,Northwest_Bulkley,2020,10,2.5741935483870964,1.6
0,Northwest_Bulkley,2020,9,11.43,18.7
0,Northwest_Bulkley,2020,8,13.44516129032258,114.7
0,Northwest_Bulkley,2020,7,14.86774193548387,58.5
0,Northwest_Bulkley,2020,6,11.965517241379308,66.00000000000001
0,Northwest_Bulkley,2020,5,10.383870967741936,31.099999999999998
0,Northwest_Bulkley,2020,4,3.92,9.7
0,Northwest_Bulkley,2020,3,-1.4290322580645163,12.399999999999999
0,Northwest_Bulkley,2020,2,-3.0923076923076924,20.700000000000003
0,Northwest_Bulkley,2020,1,-9.022580645161288,32.0
0,Northwest_Bulkley,2019,12,-5.7774193548387105,18.499999999999996
0,Northwest_Bulkley,2019,11,-0.2533333333333333,84.8
0,Northwest_Bulkley,2019,10,3.3096774193548386,79.1
0,Northwest_Bulkley,2019,9,10.473333333333333,26.0
0,Northwest_Bulkley,2019,8,15.02,27.5
0,Northwest_Bulkley,2019,7,15.674193548387096,68.30000000000001
0,Northwest_Bulkley,2019,6,13.244827586206897,41.300000000000004
0,Northwest_Bulkley,2019,5,12.359999999999998,20.900000000000002
0,Northwest_Bulkley,2019,4,4.926666666666666,21.0
0,Northwest_Bulkley,2019,3,-1.5709677419354844,7.0
0,Northwest_Bulkley,2019,2,-13.635714285714284,5.8
0,Northwest_Bulkley,2019,1,-3.1838709677419357,54.6
0,Northwest_Bulkley,2018,12,-4.13,28.4
0,Northwest_Bulkley,2018,11,1.1,68.0
0,Northwest_Bulkley,2018,10,4.118518518518519,37.5
0,Northwest_Bulkley,2018,9,7.88095238095238,15.200000000000001
0,Northwest_Bulkley,2018,8,16.364516129032257,0.0
0,Northwest_Bulkley,2018,7,17.3,13.5
0,Northwest_Bulkley,2018,6,13.705263157894736,22.4
0,Northwest_Bulkley,2018,5,11.683333333333332,20.0
0,Northwest_Bulkley,2018,4,3.836363636363636,4.0
0,Northwest_Bulkley,2018,3,-0.86,23.9
0,Northwest_Bulkley,2018,2,-10.214814814814815,23.500000000000004
0,Northwest_Bulkley,2018,1,-6.791999999999999,16.400000000000002
0,Northwest_Bulkley,2017,12,-12.305,1.4
0,Northwest_Bulkley,2017,11,-5.691666666666666,44.3
0,Northwest_Bulkley,2017,10,4.205263157894737,110.7
0,Northwest_Bulkley,2017,9,11.952631578947367,47.7
0,Northwest_Bulkley,2017,8,17.004545454545454,11.1
0,Northwest_Bulkley,2017,7,14.169565217391305,19.4
0,Northwest_Bulkley,2017,6,13.669999999999998,7.5
0,Northwest_Bulkley,2017,5,10.91904761904762,77.7
0,Northwest_Bulkley,2017,4,5.75625,5.0
0,Northwest_Bulkley,2017,3,-3.1100000000000003,0.5
0,Northwest_Bulkley,2017,2,-6.512,10.299999999999999
0,Northwest_Bulkley,2017,1,-7.3888888888888875,44.7
0,Northwest_Bulkley,2016,12,-11.308695652173913,16.6
0,Northwest_Bulkley,2016,11,1.6538461538461537,32.6
0,Northwest_Bulkley,2016,10,3.8782608695652177,46.300000000000004
0,Northwest_Bulkley,2016,9,10.142857142857142,49.5
0,Northwest_Bulkley,2016,8,15.946428571428573,72.70000000000002
0,Northwest_Bulkley,2016,7,16.354166666666668,58.900000000000006
0,Northwest_Bulkley,2016,6,13.6875,35.9
0,Northwest_Bulkley,2016,5,10.887096774193546,9.700000000000001
0,Northwest_Bulkley,2016,4,7.496428571428572,36.199999999999996
0,Northwest_Bulkley,2016,3,3.2741935483870974,24.200000000000003
0,Northwest_Bulkley,2016,2,-0.11111111111111117,35.199999999999996
0,Northwest_Bulkley,2016,1,-6.267741935483871,33.099999999999994
0,Northwest_Bulkley,2015,12,-7.163333333333332,25.1
0,Northwest_Bulkley,2015,11,-3.0066666666666664,6.5
0,Northwest_Bulkley,2015,10,6.382758620689656,60.8
0,Northwest_Bulkley,2015,9,8.803448275862069,53.699999999999996
0,Northwest_Bulkley,2015,8,13.861290322580643,38.0
0,Northwest_Bulkley,2015,7,16.55483870967742,22.9
0,Northwest_Bulkley,2015,6,14.796551724137927,12.9
0,Northwest_Bulkley,2015,5,12.196774193548386,18.8
0,Northwest_Bulkley,2015,4,5.0103448275862075,32.199999999999996
0,Northwest_Bulkley,2015,3,2.3133333333333335,29.500000000000004
0,Northwest_Bulkley,2015,2,-2.732142857142857,40.39999999999999
0,Northwest_Bulkley,2015,1,-2.9,51.8
0,Northwest_Bulkley,2014,12,-5.140909090909091,7.999999999999999
0,Northwest_Bulkley,2014,11,-4.027586206896552,50.8
0,Northwest_Bulkley,2014,10,5.951612903225806,106.4
0,Northwest_Bulkley,2014,9,11.641379310344828,13.799999999999999
0,Northwest_Bulkley,2014,8,15.48846153846154,10.4
0,Northwest_Bulkley,2014,7,16.88,0.5
0,Northwest_Bulkley,2014,6,11.600000000000001,14.7
0,Northwest_Bulkley,2014,5,10.919999999999998,28.400000000000002
0,Northwest_Bulkley,2014,4,4.969999999999999,22.700000000000003
0,Northwest_Bulkley,2014,3,-2.993333333333333,11.4
0,Northwest_Bulkley,2014,2,-10.628571428571432,17.5
0,Northwest_Bulkley,2014,1,-3.594736842105263,15.900000000000002
0,Northwest_Bulkley,2013,12,-5.264516129032257,110.6
0,Northwest_Bulkley,2013,11,-2.0523809523809526,15.4
0,Northwest_Bulkley,2013,10,6.069999999999999,36.6
0,Northwest_Bulkley,2013,9,12.505555555555556,5.999999999999999
0,Northwest_Bulkley,2013,8,16.42258064516129,55.099999999999994
0,Northwest_Bulkley,2013,7,15.565000000000001,10.5
0,Northwest_Bulkley,2013,6,12.011111111111113,10.8
0,Northwest_Bulkley,2013,5,10.990322580645163,62.6
0,Northwest_Bulkley,2013,4,4.189285714285715,18.599999999999998
0,Northwest_Bulkley,2013,3,-2.1499999999999995,12.5
0,Northwest_Bulkley,2013,2,-0.9571428571428572,10.8
0,Northwest_Bulkley,2013,1,-5.7172413793103445,9.899999999999999
0,Northwest_Bulkley,2012,12,-8.070967741935483,26.0
0,Northwest_Bulkley,2012,11,-2.106666666666667,40.4
0,Northwest_Bulkley,2012,10,2.809677419354838,52.60000000000001
0,Northwest_Bulkley,2012,9,11.351724137931036,34.6
0,Northwest_Bulkley,2012,8,15.287096774193552,16.500000000000004
0,Northwest_Bulkley,2012,7,16.119354838709675,20.400000000000002
0,Northwest_Bulkley,2012,6,11.685714285714285,88.8
0,Northwest_Bulkley,2012,5,8.283870967741937,14.0
0,Northwest_Bulkley,2012,4,4.903333333333333,57.8
0,Northwest_Bulkley,2012,3,-0.40967741935483876,10.4
0,Northwest_Bulkley,2012,2,-2.3034482758620687,72.4
0,Northwest_Bulkley,2012,1,-6.69032258064516,85.0
0,Northwest_Bulkley,2011,12,-4.229032258064516,66.0
0,Northwest_Bulkley,2011,11,-2.2033333333333336,85.80000000000001
0,Northwest_Bulkley,2011,10,4.719354838709679,23.599999999999998
0,Northwest_Bulkley,2011,9,11.52,69.6
0,Northwest_Bulkley,2011,8,12.82258064516129,44.8
0,Northwest_Bulkley,2011,7,13.574193548387099,79.60000000000001
0,Northwest_Bulkley,2011,6,12.933333333333335,20.4
0,Northwest_Bulkley,2011,5,9.293548387096774,68.8
0,Northwest_Bulkley,2011,4,2.953333333333333,54.20000000000001
0,Northwest_Bulkley,2011,3,-0.8774193548387098,21.6
0,Northwest_Bulkley,2011,2,-7.528571428571429,31.599999999999998
0,Northwest_Bulkley,2011,1,-7.325806451612902,64.0
0,Northwest_Bulkley,2010,12,-7.383870967741936,34.39999999999999
0,Northwest_Bulkley,2010,11,-3.556666666666666,24.300000000000004
0,Northwest_Bulkley,2010,10,6.016129032258063,63.199999999999996
0,Northwest_Bulkley,2010,9,10.353333333333333,67.2
0,Northwest_Bulkley,2010,8,15.883333333333331,24.4
0,Northwest_Bulkley,2010,7,16.0258064516129,10.0
0,Northwest_Bulkley,2010,6,12.360714285714282,45.8
0,Northwest_Bulkley,2010,5,9.362068965517242,55.0
0,Northwest_Bulkley,2010,4,4.800000000000001,18.200000000000003
0,Northwest_Bulkley,2010,3,2.7741935483870974,13.799999999999999
0,Northwest_Bulkley,2010,2,-0.8035714285714287,6.6
0,Northwest_Bulkley,2010,1,-4.590322580645162,34.0
0,Northwest_Bulkley,2009,12,-12.483870967741936,17.8
0,Northwest_Bulkley,2009,11,-1.36,43.6
0,Northwest_Bulkley,2009,10,3.1354838709677417,76.0
0,Northwest_Bulkley,2009,9,11.206666666666669,71.10000000000001
0,Northwest_Bulkley,2009,8,15.674193548387096,13.200000000000001
0,Northwest_Bulkley,2009,7,17.967741935483872,26.6
0,Northwest_Bulkley,2009,6,14.120000000000001,35.199999999999996
0,Northwest_Bulkley,2009,5,8.212903225806452,50.599999999999994
0,Northwest_Bulkley,2009,4,4.123333333333332,39.6
0,Northwest_Bulkley,2009,3,-2.5612903225806454,11.0
0,Northwest_Bulkley,2009,2,-6.571428571428571,22.099999999999998
0,Northwest_Bulkley,2009,1,-7.2129032258064525,37.199999999999996
0,Northwest_Bulkley,2008,12,-13.035483870967743,52.60000000000001
0,Northwest_Bulkley,2008,11,0.036666666666666715,83.60000000000001
0,Northwest_Bulkley,2008,10,4.206451612903226,49.70000000000001
0,Northwest_Bulkley,2008,9,9.953333333333331,49.6
0,Northwest_Bulkley,2008,8,14.899999999999999,73.8
0,Northwest_Bulkley,2008,7,13.493548387096775,39.3
0,Northwest_Bulkley,2008,6,11.3,33.7
0,Northwest_Bulkley,2008,5,10.677419354838712,27.0
0,Northwest_Bulkley,2008,4,3.0733333333333333,2.3
0,Northwest_Bulkley,2008,3,0.34838709677419344,24.799999999999997
0,Northwest_Bulkley,2008,2,-4.186206896551724,39.0
0,Northwest_Bulkley,2008,1,-8.85483870967742,26.4
0,Northwest_Nadina,2023,12,,0.0
0,Northwest_Nadina,2023,11,,0.0
0,Northwest_Nadina,2023,10,,0.0
0,Northwest_Nadina,2023,9,,0.0
0,Northwest_Nadina,2023,8,14.828571428571431,5.3999999999999995
0,Northwest_Nadina,2023,7,14.522580645161293,106.2
0,Northwest_Nadina,2023,6,12.67,24.7
0,Northwest_Nadina,2023,5,11.087096774193549,9.1
0,Northwest_Nadina,2023,4,2.79,24.7
0,Northwest_Nadina,2023,3,-5.603225806451613,9.1
0,Northwest_Nadina,2023,2,-7.8500000000000005,42.5
0,Northwest_Nadina,2023,1,-5.622580645161291,23.2
0,Northwest_Nadina,2022,12,-15.509677419354839,35.8
0,Northwest_Nadina,2022,11,-8.796666666666665,32.2
0,Northwest_Nadina,2022,10,5.864516129032259,11.399999999999999
0,Northwest_Nadina,2022,9,10.318518518518518,5.3
0,Northwest_Nadina,2022,8,15.4,65.0
0,Northwest_Nadina,2022,7,14.687096774193549,61.7
0,Northwest_Nadina,2022,6,12.056666666666668,74.6
0,Northwest_Nadina,2022,5,6.496774193548387,46.89999999999999
0,Northwest_Nadina,2022,4,0.44333333333333336,12.1
0,Northwest_Nadina,2022,3,0.3483870967741935,10.4
0,Northwest_Nadina,2022,2,-4.711538461538462,17.400000000000002
0,Northwest_Nadina,2022,1,-10.019354838709678,41.9
0,Northwest_Nadina,2021,12,-16.55483870967742,26.3
0,Northwest_Nadina,2021,11,-2.146666666666667,41.0
0,Northwest_Nadina,2021,10,1.9903225806451614,21.4
0,Northwest_Nadina,2021,9,8.763333333333332,60.199999999999996
0,Northwest_Nadina,2021,8,13.48,36.699999999999996
0,Northwest_Nadina,2021,7,15.312903225806453,52.00000000000001
0,Northwest_Nadina,2021,6,13.85,23.200000000000003
0,Northwest_Nadina,2021,5,7.493548387096775,63.3
